FeatureID	GE_rhizosphere_R1	GE_rhizosphere_R2	GE_rhizosphere_R3	GE_rhizosphere_R4	GE_root_R1	GE_root_R2	GE_root_R3	GE_root_R4	GE_soil_R1	GE_soil_R2	GE_soil_R3	GE_soil_R4	PU_rhizosphere_R1	PU_rhizosphere_R2	PU_rhizosphere_R3	PU_rhizosphere_R4	PU_root_R1	PU_root_R2	PU_root_R3	PU_root_R4	PU_soil_R1	PU_soil_R2	PU_soil_R3	PU_soil_R4	SD_rhizosphere_R1	SD_rhizosphere_R2	SD_rhizosphere_R3	SD_rhizosphere_R4	SD_root_R1	SD_root_R2	SD_root_R3	SD_root_R4	SD_soil_R1	SD_soil_R2	SD_soil_R3	SD_soil_R4
OTU_853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_497	0	0	0	0	0	0	0	0	37	42	34	68	0	0	3	0	0	0	0	0	12	10	11	1	1	6	0	0	11	17	3	0	32	32	5	12
OTU_633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_516	20	277	22	84	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_877	0	0	0	104	0	0	0	0	0	27	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_869	0	0	139	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_620	24	8	0	10	0	0	0	0	87	39	26	177	0	0	0	4	0	0	0	0	4	6	2	23	0	0	0	0	0	0	0	0	0	1	0	8
OTU_468	0	0	8	18	0	6	0	0	26	22	22	47	6	0	12	3	0	0	0	0	18	8	7	16	2	0	3	2	8	2	0	5	27	27	13	16
OTU_5017	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	98
OTU_388	205	47	278	95	0	3	0	7	3	2	0	6	0	66	2	13	0	0	0	0	2	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	7	19	158	33	76	5	8	3	13
OTU_684	0	1	1	2	0	0	0	0	0	0	0	0	0	12	85	0	0	0	4	0	10	56	12	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	99	0	0	1	192
OTU_1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0	169
OTU_442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0
OTU_529	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	8	14	20	148	15	19	161	18	12	1	10
OTU_393	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	10	8	20	16	52	9	74	206	128	87
OTU_454	0	2	0	0	0	0	0	0	10	4	463	1	0	0	0	0	0	0	0	0	5	0	26	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0
OTU_1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_330	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	12	0	844	0	0	1	0
OTU_1124	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_829	0	0	0	0	0	2	0	0	9	10	0	2	0	0	0	4	0	0	0	0	2	0	0	3	0	2	0	10	1	0	0	4	7	15	3	113
OTU_455	0	10	11	2	0	0	0	0	307	30	227	14	0	0	0	0	0	0	0	0	10	2	6	85	0	0	0	0	0	0	0	0	0	0	0	1
OTU_283	0	0	0	0	0	0	0	0	7	0	0	3	0	0	5	0	0	0	2	2	3	13	522	23	5	0	1	0	31	1	0	214	22	96	13	19
OTU_819	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2550	0	0	11	1	0	0	0	0	100	44	108	334	0	22	0	0	0	0	0	0	3	16	9	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU_469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	39	9	6	4	4	0	0	2	244	81	37	50
OTU_1024	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_749	23	0	0	100	0	0	0	0	29	26	0	31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	64	2	0	0	0	0	0	0	0	112	0	0	0
OTU_639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	239	0	0	0	24	0	1	0
OTU_1116	0	4	3	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	1	142	0	0	0	0	9	3	12	4
OTU_596	0	13	9	0	0	0	0	0	21	17	297	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_872	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	1	4	6	0	0	0	0	0	0	0	0	0	0	6	0
OTU_422	0	1	60	0	0	0	10	0	137	133	109	151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1691	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_515	0	0	0	5	14	0	0	5	8	2	13	4	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
OTU_2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_593	0	0	0	0	0	0	0	0	0	0	0	0	129	16	0	0	188	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_500	0	0	0	5	0	0	0	0	7	10	28	20	7	1	3	5	0	0	0	0	49	28	74	32	1	0	6	0	0	0	0	0	0	1	1	0
OTU_498	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	1	0	2	261	1	1	6	187	11	0	0	1	41	0	0	1	0	0	0	59
OTU_671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	6	0	0	15	1	3	102	93	55
OTU_556	0	8	0	0	0	1	0	2	14	34	43	64	0	0	0	216	0	0	0	0	13	3	10	60	0	0	1	0	0	0	0	0	0	0	1	2
OTU_653	0	0	0	0	0	0	0	0	0	0	0	0	21	0	8	2	185	0	0	0	44	1	7	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU_696	0	0	0	0	0	0	0	0	20	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5915	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0
OTU_6319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_765	0	1	0	3	0	0	0	0	45	156	8	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1
OTU_562	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_418	0	0	0	3	0	0	15	0	1	2	0	0	0	59	0	0	0	80	0	0	5	11	16	0	35	145	7	1	6	10	16	0	22	70	110	10
OTU_755	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	124	0	0	0	0	19	7	9	44	0	0	0	0	0	0	0	0	0	0	0	0
OTU_623	0	0	0	4	0	0	0	0	0	0	0	44	0	98	0	4	0	144	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_445	0	0	0	7	0	0	0	0	337	0	0	0	0	34	27	0	0	0	0	0	2	13	179	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_715	0	0	0	0	0	0	0	0	0	5	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_783	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	7	3	0	0	54	97	10	8
OTU_2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0
OTU_1318	0	10	2	0	64	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU_1169	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	3	10	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	606	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0
OTU_247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	223	0	0	0	0	0	0	0	0	0	0
OTU_435	1	15	27	5	0	1	0	0	8	131	50	40	0	0	0	1	0	0	0	0	7	4	6	36	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1089	0	0	15	0	0	0	0	0	2	9	46	28	0	0	0	0	0	0	0	0	3	4	4	2	0	0	0	0	0	0	0	0	0	0	2	0
OTU_784	4	15	12	0	0	0	0	0	7	154	24	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	2	0	0	1
OTU_470	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	44	529	2	2
OTU_1161	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	3	0	0	0	0	0	1	5	53	0	0	0	1	0	0	0	0	0	0	0	0
OTU_495	0	3	0	0	0	0	0	0	5	2	58	55	0	0	0	0	0	0	0	0	7	3	4	5	4	15	38	6	0	0	6	9	15	90	76	10
OTU_1128	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3860	0	0	0	5	0	0	0	2	5	2	9	44	1	0	2	0	1	0	0	2	0	0	3	1	9	6	10	0	4	18	100	0	18	15	14	1
OTU_937	0	0	3	0	0	0	0	0	135	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	2
OTU_546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	6	5	16	12	1	11	6	78	97	109	67
OTU_5408	2	0	0	0	0	0	1	0	1	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	4	121	0	0	0
OTU_700	0	0	0	0	0	0	0	0	4	0	3	0	0	0	2	0	0	0	0	0	0	7	183	4	0	0	0	0	0	0	0	0	0	33	31	0
OTU_746	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	1
OTU_1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_541	0	0	0	0	0	0	0	0	0	0	0	0	118	1	0	22	0	192	0	4	18	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_281	0	0	0	0	0	0	17	52	7	8	7	5	0	0	0	0	12	4	0	3	8	7	21	7	8	8	0	13	11	6	31	39	84	295	82	54
OTU_1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0
OTU_591	0	10	0	1	8	188	12	0	40	5	87	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	2	0
OTU_670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	60	0	0	1	0	0	0	32	164	1	0
OTU_1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_798	0	0	0	0	0	0	0	0	2	6	5	7	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2068	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	4	37	0
OTU_861	9	0	0	0	25	10	1	36	0	1	5	0	0	0	1	1	1	0	14	3	0	0	0	1	1	0	0	1	1	2	0	4	0	0	0	0
OTU_1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0
OTU_1493	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_710	0	6	0	1	0	102	5	3	2	6	3	8	0	0	0	0	0	0	10	0	2	2	14	80	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1200	0	115	4	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_366	0	0	0	0	0	0	0	0	0	0	0	0	0	56	15	5	0	0	0	0	1	567	66	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	4	0	0	0	118	0	0	2	3	1	0
OTU_2672	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	39	70	34
OTU_678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0
OTU_1227	0	54	0	0	0	0	0	0	0	123	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1099	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	3	0	0	0	0	0	2	37	40	30
OTU_1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_436	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	91	58	222	91	0	10	0	1	1	1	3	1	28	30	58	45
OTU_642	0	23	1	5	0	0	0	0	34	138	89	14	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0
OTU_923	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	110	2	50
OTU_993	5	5	0	0	108	0	0	2	1	0	0	0	0	3	0	9	0	15	0	39	11	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU_501	101	60	0	0	0	0	0	0	69	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5429	17	0	1	0	0	0	0	0	1	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	420	0	0	0
OTU_826	0	0	1	0	0	1	0	0	8	2	54	3	0	0	0	1	0	0	0	0	10	1	5	3	2	7	3	1	6	0	7	12	63	109	77	46
OTU_980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	18	0	0	1	37	4	58	44
OTU_2004	0	0	2	2	0	2	4	2	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2551	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
OTU_842	0	18	12	9	0	0	0	0	7	3	4	4	14	10	3	3	0	0	0	0	8	4	0	0	0	0	0	63	0	0	0	0	2	0	0	0
OTU_665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	12	108	126	63
OTU_606	0	4	8	27	0	0	0	0	159	147	356	272	0	0	5	0	0	0	0	0	3	2	2	5	2	5	5	3	2	2	0	1	119	151	116	85
OTU_647	0	12	15	0	0	0	4	0	0	2	144	4	57	0	1	3	0	0	0	0	10	0	4	28	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1274	0	0	0	0	0	2	22	0	0	0	0	0	5	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1004	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	38	2	37	0	114	1	0	13
OTU_739	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_448	0	0	0	5	0	0	0	0	44	16	21	29	0	0	0	2	0	0	0	6	13	3	10	33	26	7	1	21	100	33	0	12	169	53	14	40
OTU_1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109
OTU_851	25	25	96	29	0	18	0	0	41	2	15	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	1	0	0	4	0	100	0	67
OTU_932	0	84	0	0	0	0	0	0	0	2	0	66	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1413	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1108	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1667	0	0	9	0	0	0	0	0	0	0	2	0	0	12	4	1	0	7	4	18	0	2	10	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU_792	0	9	19	4	0	0	12	0	0	4	0	0	0	102	8	17	0	0	0	7	7	9	18	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1276	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1071	13	1	11	0	0	0	64	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	0	0	1	0	0	1	0	1	0
OTU_909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	23	128	5	0	0	0	0	0
OTU_1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	9	0	8	10	19	11	1	6
OTU_841	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	3	22	0	0	8	99	6	6
OTU_760	0	0	0	0	0	0	0	0	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_764	16	21	13	36	0	0	0	0	13	12	15	31	0	6	0	1	0	0	0	0	0	0	0	0	52	3	15	85	0	1	0	4	7	1	1	26
OTU_796	0	202	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0
OTU_1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	12	51	1
OTU_5439	0	1	0	3	0	11	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0
OTU_1388	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	0	0	1	0	0	0	1	3	2	3
OTU_788	0	11	16	9	0	0	0	0	34	7	201	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0
OTU_737	0	0	0	0	0	0	0	0	0	0	0	64	0	0	1	0	0	0	0	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	7	0
OTU_661	0	0	50	18	0	0	0	0	0	0	1	168	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	21	3	0	0	0	63	9	6	25
OTU_2246	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1323	0	0	81	0	0	0	5	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	96
OTU_1008	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	126	0	0	0	0
OTU_717	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	6	9	1	0	0	2	46	86	62	44
OTU_825	0	23	15	0	0	70	22	0	1	0	106	1	0	0	0	0	31	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1980	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_641	0	0	0	5	0	0	3	0	40	55	2	22	22	7	0	2	0	0	0	0	96	72	5	15	0	0	2	0	0	0	0	0	0	1	4	0
OTU_668	0	17	8	239	0	9	0	12	0	9	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_571	0	0	0	0	0	0	0	0	0	0	0	0	36	34	116	144	0	0	0	0	4	0	4	7	1	0	26	5	0	0	0	0	1	0	0	3
OTU_1228	0	0	0	0	0	0	0	0	6	5	13	10	0	0	0	0	0	0	0	37	0	2	11	27	0	0	0	2	0	0	0	0	0	0	0	0
OTU_812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0
OTU_997	0	0	9	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	19	95	4	0
OTU_1090	16	0	69	1	0	0	8	5	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	13	0	1	5	0	0	1	0	0	0	1	2
OTU_1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	17	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1
OTU_913	0	4	1	3	0	0	75	0	2	5	30	15	0	5	2	1	0	0	0	0	2	1	3	5	0	0	0	0	0	0	0	0	1	0	0	0
OTU_882	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	6	101	0	1
OTU_2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_849	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	2	1	0
OTU_5535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	139	0	0	0	0
