FeatureID	Kingdom	Phylum	Class	Order	Family	Genus
Seq2256	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
Seq2257	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	unknown
Seq2258	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
Seq2259	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
Seq2260	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
Seq2264	Bacteria	unknown	unknown	unknown	unknown	unknown
Seq2266	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown
Seq2267	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	unknown
Seq2268	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
Seq2269	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
Seq2270	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown
Seq2271	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	unknown
Seq2272	Bacteria	unknown	unknown	unknown	unknown	unknown
Seq2273	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
Seq2274	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
Seq2275	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
Seq2276	Bacteria	unknown	unknown	unknown	unknown	unknown
Seq2277	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
Seq2278	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
Seq2279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Thiobacter
Seq2280	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Seq2281	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum
Seq2282	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
Seq2283	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira
Seq2284	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown
Seq2285	Bacteria	Firmicutes	Bacilli	Bacillales	unknown	unknown
Seq2286	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus
Seq2287	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	unknown
Seq2288	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
Seq2289	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
Seq2292	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter
Seq2293	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown
Seq2294	Bacteria	unknown	unknown	unknown	unknown	unknown
Seq2295	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineococcus
Seq2296	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XI	Gemella
Seq2297	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Parasporobacterium
Seq2298	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
Seq2301	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Mogibacterium
Seq2302	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
Seq2303	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
Seq2304	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	unknown
Seq2305	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
Seq2306	unknown	unknown	unknown	unknown	unknown	unknown
Seq2308	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	unknown
Seq2309	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
Seq2310	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia
Seq2311	Bacteria	Proteobacteria	Alphaproteobacteria	unknown	unknown	unknown
Seq2312	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus
Seq2313	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown
Seq2314	Bacteria	unknown	unknown	unknown	unknown	unknown
Seq2315	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cloacibacterium
Seq2316	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
Seq2322	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	Chloroplast	Streptophyta	unknown
Seq2323	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unknown
Seq2324	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
Seq2325	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown
Seq2326	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia
